state_name,district_name,year_month,gw_level_m_bgl
bihar,kaimur (bhabua),2021-01,8.033333333333333
bihar,katihar,2013-01,3.314
bihar,katihar,2013-05,4.789230769230769
bihar,katihar,2013-08,2.6014285714285714
bihar,katihar,2013-11,3.473076923076923
bihar,katihar,2014-01,3.756
bihar,katihar,2014-05,5.146428571428571
bihar,katihar,2014-08,3.3871428571428575
bihar,katihar,2014-11,3.401875
bihar,katihar,2015-01,4.060625
bihar,katihar,2015-05,5.699411764705882
bihar,katihar,2015-08,3.311875
bihar,katihar,2015-11,3.906875
bihar,katihar,2016-01,5.005999999999999
bihar,katihar,2016-05,5.505
bihar,katihar,2016-08,2.8057142857142856
bihar,katihar,2016-11,3.2993333333333337
bihar,katihar,2017-01,3.9699999999999998
bihar,katihar,2017-05,5.0275
bihar,katihar,2017-08,2.685
bihar,katihar,2017-11,2.733333333333333
bihar,katihar,2018-01,4.334444444444444
bihar,katihar,2018-05,5.040666666666667
bihar,katihar,2018-08,3.398
bihar,katihar,2019-01,4.313571428571429
bihar,katihar,2019-05,3.9006666666666665
bihar,katihar,2019-08,2.898
bihar,katihar,2019-11,2.695333333333333
bihar,katihar,2020-01,3.392
bihar,katihar,2020-11,3.821818181818182
bihar,katihar,2021-01,3.9678571428571425
bihar,khagaria,2013-01,6.168
bihar,khagaria,2013-05,5.998571428571429
bihar,khagaria,2013-08,2.1314285714285712
bihar,khagaria,2013-11,3.3891666666666667
bihar,khagaria,2014-01,4.618333333333333
bihar,khagaria,2014-05,6.05
bihar,khagaria,2014-08,2.2423076923076923
bihar,khagaria,2014-11,3.3407692307692307
bihar,khagaria,2015-01,4.505714285714285
bihar,khagaria,2015-05,5.575333333333333
bihar,khagaria,2015-08,2.278571428571429
bihar,khagaria,2015-11,4.415333333333334
bihar,khagaria,2016-01,5.054285714285714
bihar,khagaria,2016-05,6.365384615384615
bihar,khagaria,2016-08,2.6606666666666663
bihar,khagaria,2016-11,3.3907142857142856
bihar,khagaria,2017-01,5.259333333333333
bihar,khagaria,2017-05,6.437142857142858
bihar,khagaria,2017-08,2.466666666666667
bihar,khagaria,2017-11,3.7035714285714287
bihar,khagaria,2018-01,5.724
bihar,khagaria,2018-05,6.201666666666667
bihar,khagaria,2018-08,3.557857142857143
bihar,khagaria,2019-01,5.296666666666667
bihar,khagaria,2019-05,6.3853333333333335
bihar,khagaria,2019-08,3.5106666666666664
bihar,khagaria,2019-11,2.6114285714285717
bihar,khagaria,2020-01,4.482142857142857
bihar,khagaria,2020-11,3.3666666666666667
bihar,khagaria,2021-01,4.862
bihar,kishanganj,2013-01,4.47
bihar,kishanganj,2013-05,5.420000000000001
bihar,kishanganj,2013-08,3.0025
bihar,kishanganj,2013-11,3.8049999999999997
bihar,kishanganj,2014-01,4.546666666666667
bihar,kishanganj,2014-05,5.513333333333333
bihar,kishanganj,2014-08,2.91
bihar,kishanganj,2014-11,3.8900000000000006
bihar,kishanganj,2015-01,4.058
bihar,kishanganj,2015-05,4.83
bihar,kishanganj,2015-08,2.436
bihar,kishanganj,2015-11,3.2620000000000005
bihar,kishanganj,2016-01,3.116
bihar,kishanganj,2016-05,4.7457142857142856
bihar,kishanganj,2016-08,1.385
bihar,kishanganj,2016-11,3.08875
bihar,kishanganj,2017-01,3.325
bihar,kishanganj,2017-05,4.56
bihar,kishanganj,2017-08,2.3016666666666667
bihar,kishanganj,2017-11,2.7025
bihar,kishanganj,2018-01,4.404444444444445
bihar,kishanganj,2018-05,4.69125
bihar,kishanganj,2018-08,2.385
bihar,kishanganj,2019-01,4.065714285714286
bihar,kishanganj,2019-05,3.5812500000000003
bihar,kishanganj,2019-08,2.108
bihar,kishanganj,2019-11,2.7944444444444443
bihar,kishanganj,2020-01,3.49125
bihar,kishanganj,2020-11,4.31375
bihar,lakhisarai,2013-01,4.865
bihar,lakhisarai,2013-05,7.1659999999999995
bihar,lakhisarai,2013-08,3.4066666666666663
bihar,lakhisarai,2013-11,3.92
bihar,lakhisarai,2014-01,6.83
bihar,lakhisarai,2014-05,5.5525
bihar,lakhisarai,2014-08,2.2625
bihar,lakhisarai,2014-11,4.98
bihar,lakhisarai,2015-01,4.795
bihar,lakhisarai,2015-05,7.002000000000001
bihar,lakhisarai,2015-08,6.16
bihar,lakhisarai,2015-11,6.231428571428572
bihar,lakhisarai,2016-01,6.5040000000000004
bihar,lakhisarai,2016-05,9.53
bihar,lakhisarai,2016-08,3.31
bihar,lakhisarai,2016-11,5.249999999999999
bihar,lakhisarai,2017-01,4.982857142857142
bihar,lakhisarai,2017-05,7.388571428571429
bihar,lakhisarai,2017-08,2.873333333333333
bihar,lakhisarai,2017-11,4.2829999999999995
bihar,lakhisarai,2018-01,4.628181818181818
bihar,lakhisarai,2018-05,7.80625
bihar,lakhisarai,2018-08,3.4057142857142857
bihar,lakhisarai,2019-01,5.4
bihar,lakhisarai,2019-05,6.68
bihar,lakhisarai,2019-08,4.74375
bihar,lakhisarai,2019-11,4.175
bihar,lakhisarai,2020-01,5.27
bihar,lakhisarai,2020-11,4.4366666666666665
bihar,lakhisarai,2021-01,5.86125
bihar,madhepura,2013-01,4.523333333333333
bihar,madhepura,2013-05,4.961666666666667
bihar,madhepura,2013-08,1.90875
bihar,madhepura,2013-11,2.911111111111111
bihar,madhepura,2014-01,3.5033333333333334
bihar,madhepura,2014-05,4.454285714285715
bihar,madhepura,2014-08,2.347142857142857
bihar,madhepura,2014-11,2.752222222222222
bihar,madhepura,2015-01,3.145
bihar,madhepura,2015-05,4.585454545454545
bihar,madhepura,2015-08,2.200625
bihar,madhepura,2015-11,3.496153846153846
bihar,madhepura,2016-01,3.613333333333333
bihar,madhepura,2016-05,4.42625
bihar,madhepura,2016-08,1.9137499999999998
bihar,madhepura,2016-11,2.564375
bihar,madhepura,2017-01,3.521875
bihar,madhepura,2017-05,4.03764705882353
bihar,madhepura,2017-08,2.185
bihar,madhepura,2017-11,2.953333333333333
bihar,madhepura,2018-01,3.382941176470588
bihar,madhepura,2018-05,4.279333333333333
bihar,madhepura,2018-08,2.698823529411765
bihar,madhepura,2019-01,3.5923529411764705
bihar,madhepura,2019-05,4.227647058823529
bihar,madhepura,2019-08,2.9317647058823533
bihar,madhepura,2019-11,2.517333333333333
bihar,madhepura,2020-01,3.4805882352941175
bihar,madhepura,2020-11,2.9247058823529413
bihar,madhepura,2021-01,3.683125
bihar,madhubani,2013-01,3.6930769230769234
bihar,madhubani,2013-05,4.38375
bihar,madhubani,2013-08,1.942142857142857
bihar,madhubani,2013-11,2.1999999999999997
bihar,madhubani,2014-01,2.82
bihar,madhubani,2014-05,4.161
bihar,madhubani,2014-08,1.6577272727272727
bihar,madhubani,2014-11,1.5952380952380953
bihar,madhubani,2015-01,2.352857142857143
bihar,madhubani,2015-05,3.5131818181818177
bihar,madhubani,2015-08,2.7621739130434784
bihar,madhubani,2015-11,2.5804347826086955
bihar,madhubani,2016-01,3.540625
bihar,madhubani,2016-05,4.4208
bihar,madhubani,2016-08,2.06875
bihar,madhubani,2016-11,3.46625
bihar,madhubani,2017-01,2.415833333333333
bihar,madhubani,2017-05,3.1637500000000003
bihar,madhubani,2017-08,1.0804545454545453
bihar,madhubani,2017-11,1.9563636363636363
bihar,madhubani,2018-01,2.527307692307692
bihar,madhubani,2018-05,3.421904761904762
bihar,madhubani,2018-08,1.4343478260869567
bihar,madhubani,2019-01,2.95375
bihar,madhubani,2019-05,3.922083333333333
bihar,madhubani,2019-08,2.1075999999999997
bihar,madhubani,2019-11,2.192608695652174
bihar,madhubani,2020-01,2.356521739130435
bihar,madhubani,2020-11,1.7696
bihar,madhubani,2021-01,2.274
bihar,munger,2013-01,4.987
bihar,munger,2013-05,6.51
bihar,munger,2013-08,2.5028571428571427
bihar,munger,2013-11,3.0877777777777777
bihar,munger,2014-01,4.578888888888889
bihar,munger,2014-05,6.3741666666666665
bihar,munger,2014-08,2.131111111111111
bihar,munger,2014-11,4.017
bihar,munger,2015-01,3.819
bihar,munger,2015-05,6.07
bihar,munger,2015-08,2.935
bihar,munger,2015-11,4.8
bihar,munger,2016-01,5.41
bihar,munger,2016-05,6.992857142857143
bihar,munger,2016-08,2.664285714285714
bihar,munger,2016-11,3.075
bihar,munger,2017-01,4.397777777777778
bihar,munger,2017-05,6.990909090909091
bihar,munger,2017-08,3.0825
bihar,munger,2017-11,2.413333333333333
bihar,munger,2018-01,3.8899999999999997
bihar,munger,2018-05,6.325714285714286
bihar,munger,2018-08,2.507142857142857
bihar,munger,2019-01,5.507142857142857
bihar,munger,2019-05,8.163333333333334
bihar,munger,2019-08,4.345555555555555
bihar,munger,2019-11,3.016666666666667
bihar,munger,2020-01,4.383
bihar,munger,2020-11,4.12
bihar,munger,2021-01,4.3127272727272725
bihar,muzaffarpur,2013-01,3.487222222222222
bihar,muzaffarpur,2013-05,5.431666666666667
bihar,muzaffarpur,2013-08,4.05
bihar,muzaffarpur,2013-11,3.025
bihar,muzaffarpur,2014-01,3.87125
bihar,muzaffarpur,2014-05,4.858888888888888
bihar,muzaffarpur,2014-08,2.3578260869565217
bihar,muzaffarpur,2014-11,3.0356521739130433
bihar,muzaffarpur,2015-01,3.5076190476190474
bihar,muzaffarpur,2015-05,4.797391304347826
bihar,muzaffarpur,2015-08,3.61875
bihar,muzaffarpur,2015-11,4.571538461538461
bihar,muzaffarpur,2016-01,5.24125
bihar,muzaffarpur,2016-05,6.00695652173913
bihar,muzaffarpur,2016-08,3.7280769230769235
bihar,muzaffarpur,2016-11,4.232173913043479
bihar,muzaffarpur,2017-01,4.705
bihar,muzaffarpur,2017-05,5.2316666666666665
bihar,muzaffarpur,2017-08,3.436086956521739
bihar,muzaffarpur,2017-11,4.432608695652174
bihar,muzaffarpur,2018-01,4.062
bihar,muzaffarpur,2018-05,5.603076923076923
bihar,muzaffarpur,2018-08,4.319166666666667
bihar,muzaffarpur,2019-01,5.546799999999999
bihar,muzaffarpur,2019-05,6.3445
bihar,muzaffarpur,2019-08,4.038695652173913
bihar,muzaffarpur,2019-11,3.331363636363636
bihar,muzaffarpur,2020-01,4.0316
bihar,muzaffarpur,2020-08,1.3744
bihar,muzaffarpur,2020-11,2.53
bihar,muzaffarpur,2021-01,2.8168
bihar,nalanda,2013-01,3.6590000000000003
bihar,nalanda,2013-05,4.41375
bihar,nalanda,2013-08,4.5996
bihar,nalanda,2013-11,3.651111111111111
bihar,nalanda,2014-01,4.317857142857143
bihar,nalanda,2014-05,5.1325806451612905
bihar,nalanda,2014-08,1.962258064516129
bihar,nalanda,2014-11,2.975806451612903
bihar,nalanda,2015-01,3.5529032258064515
bihar,nalanda,2015-05,5.290645161290322
bihar,nalanda,2015-08,3.527333333333333
bihar,nalanda,2015-11,4.835483870967742
bihar,nalanda,2016-01,5.479523809523809
bihar,nalanda,2016-05,7.091111111111111
bihar,nalanda,2016-08,3.615
bihar,nalanda,2016-11,3.080689655172414
bihar,nalanda,2017-01,3.990625
bihar,nalanda,2017-05,6.054516129032258
bihar,nalanda,2017-08,3.5615625
bihar,nalanda,2017-11,5.089333333333333
bihar,nalanda,2018-01,5.328787878787878
bihar,nalanda,2018-05,6.204516129032259
bihar,nalanda,2018-08,4.8790000000000004
bihar,nalanda,2019-01,5.457586206896552
bihar,nalanda,2019-05,6.764838709677419
bihar,nalanda,2019-08,5.096923076923077
bihar,nalanda,2019-11,3.9646875
bihar,nalanda,2020-01,4.679090909090909
bihar,nalanda,2020-08,4.067272727272727
bihar,nalanda,2020-11,3.3706451612903225
bihar,nalanda,2021-01,4.267931034482759
bihar,nawada,2013-01,3.7633333333333336
bihar,nawada,2013-05,7.102857142857142
bihar,nawada,2013-08,5.801666666666667
bihar,nawada,2013-11,3.1471428571428572
bihar,nawada,2014-01,4.426666666666667
bihar,nawada,2014-05,5.327777777777778
bihar,nawada,2014-08,2.1033333333333335
bihar,nawada,2014-11,3.158
bihar,nawada,2015-01,3.7009999999999996
bihar,nawada,2015-05,6.348000000000001
bihar,nawada,2015-08,3.1510000000000002
bihar,nawada,2015-11,4.041818181818182
bihar,nawada,2016-01,5.3999999999999995
bihar,nawada,2016-05,6.384444444444444
bihar,nawada,2016-08,2.7
bihar,nawada,2016-11,3.143333333333333
bihar,nawada,2017-01,3.508666666666667
bihar,nawada,2017-05,5.716875
bihar,nawada,2017-08,2.76875
bihar,nawada,2017-11,4.478571428571429
bihar,nawada,2018-01,4.885294117647058
bihar,nawada,2018-05,6.3475
bihar,nawada,2018-08,4.6414285714285715
bihar,nawada,2019-01,5.513571428571429
bihar,nawada,2019-05,7.141666666666667
bihar,nawada,2019-08,5.224545454545455
bihar,nawada,2019-11,4.693846153846153
bihar,nawada,2020-08,4.218181818181818
bihar,nawada,2020-11,3.6525
bihar,nawada,2021-01,4.4725
bihar,pashchim champaran,2013-01,1.67
bihar,pashchim champaran,2013-05,4.3566666666666665
bihar,pashchim champaran,2013-08,2.8344444444444443
bihar,pashchim champaran,2013-11,2.22125
bihar,pashchim champaran,2014-01,2.60375
bihar,pashchim champaran,2014-05,3.692
bihar,pashchim champaran,2014-08,1.0269230769230768
bihar,pashchim champaran,2014-11,2.1307692307692307
bihar,pashchim champaran,2015-01,2.8791666666666664
bihar,pashchim champaran,2015-05,3.6207142857142856
bihar,pashchim champaran,2015-08,1.5876923076923077
bihar,pashchim champaran,2015-11,3.2106666666666666
bihar,pashchim champaran,2016-01,3.4619999999999997
bihar,pashchim champaran,2016-05,3.7635714285714283
bihar,pashchim champaran,2016-08,2.139375
bihar,pashchim champaran,2016-11,2.942
bihar,pashchim champaran,2017-01,3.1554545454545457
bihar,pashchim champaran,2017-05,3.876
bihar,pashchim champaran,2017-08,1.9023529411764708
bihar,pashchim champaran,2017-11,3.339166666666667
bihar,pashchim champaran,2018-01,3.5166666666666666
bihar,pashchim champaran,2018-05,3.9414285714285713
bihar,pashchim champaran,2018-08,1.827142857142857
bihar,pashchim champaran,2019-01,3.73
bihar,pashchim champaran,2019-05,4.371666666666667
bihar,pashchim champaran,2019-08,2.1938461538461542
bihar,pashchim champaran,2019-11,2.533333333333333
bihar,pashchim champaran,2020-01,3.5121428571428575
bihar,pashchim champaran,2020-11,2.7558333333333334
bihar,pashchim champaran,2021-01,3.4400000000000004
bihar,patna,2013-01,3.970625
bihar,patna,2013-05,5.834
bihar,patna,2013-08,2.6533333333333333
bihar,patna,2013-11,2.9376470588235293
bihar,patna,2014-01,3.812941176470588
bihar,patna,2014-05,7.867631578947369
bihar,patna,2014-08,4.8268571428571425
bihar,patna,2014-11,3.6615789473684206
bihar,patna,2015-01,6.185526315789474
bihar,patna,2015-05,8.134358974358975
bihar,patna,2015-08,4.7728947368421055
bihar,patna,2015-11,3.8465217391304347
bihar,patna,2016-01,5.0424999999999995
bihar,patna,2016-05,8.134411764705883
bihar,patna,2016-08,5.783181818181818
bihar,patna,2016-11,4.9784848484848485
bihar,patna,2017-01,6.357096774193548
bihar,patna,2017-05,8.048461538461538
bihar,patna,2017-08,4.645897435897436
bihar,patna,2017-11,6.0379487179487175
bihar,patna,2018-01,6.666578947368421
bihar,patna,2018-05,9.16595238095238
bihar,patna,2018-08,5.064883720930232
bihar,patna,2019-01,6.915957446808511
bihar,patna,2019-05,8.53
bihar,patna,2019-08,4.9158620689655175
bihar,patna,2019-11,3.95
bihar,patna,2020-01,5.536216216216216
bihar,patna,2020-08,2.709285714285714
bihar,patna,2020-11,4.557857142857143
bihar,patna,2021-01,4.4189655172413795
bihar,purbi champaran,2013-01,2.86875
bihar,purbi champaran,2013-05,4.6935714285714285
bihar,purbi champaran,2013-08,2.802
bihar,purbi champaran,2013-11,2.205
bihar,purbi champaran,2014-01,2.346875
bihar,purbi champaran,2014-05,3.305789473684211
bihar,purbi champaran,2014-08,1.578695652173913
bihar,purbi champaran,2014-11,2.266086956521739
bihar,purbi champaran,2015-01,2.364
bihar,purbi champaran,2015-05,3.904782608695652
bihar,purbi champaran,2015-08,1.8279166666666666
bihar,purbi champaran,2015-11,3.0840740740740737
bihar,purbi champaran,2016-01,3.412857142857143
bihar,purbi champaran,2016-05,4.026666666666666
bihar,purbi champaran,2016-08,2.120769230769231
bihar,purbi champaran,2016-11,2.7416
bihar,purbi champaran,2017-01,2.962068965517241
bihar,purbi champaran,2017-05,3.7979310344827586
bihar,purbi champaran,2017-08,1.9547619047619047
bihar,purbi champaran,2017-11,3.3937037037037037
bihar,purbi champaran,2018-01,3.339655172413793
bihar,purbi champaran,2018-05,4.27375
bihar,purbi champaran,2018-08,1.9916129032258065
bihar,purbi champaran,2019-01,3.65
bihar,purbi champaran,2019-05,4.908965517241379
bihar,purbi champaran,2019-08,2.4865384615384616
bihar,purbi champaran,2019-11,2.4454166666666666
bihar,purbi champaran,2020-01,3.320357142857143
bihar,purbi champaran,2020-08,1.406923076923077
bihar,purbi champaran,2020-11,2.4403448275862067
bihar,purbi champaran,2021-01,3.2236000000000002
bihar,purnia,2013-01,4.26
bihar,purnia,2013-05,4.462857142857143
bihar,purnia,2013-08,2.359
bihar,purnia,2013-11,2.747777777777778
bihar,purnia,2014-01,3.188
bihar,purnia,2014-05,4.2925
bihar,purnia,2014-08,3.094615384615385
bihar,purnia,2014-11,2.9954545454545456
bihar,purnia,2015-01,3.3691666666666666
bihar,purnia,2015-05,5.110714285714286
bihar,purnia,2015-08,2.915
bihar,purnia,2015-11,3.6464285714285714
bihar,purnia,2016-01,4.409000000000001
bihar,purnia,2016-05,4.5744444444444445
bihar,purnia,2016-08,2.6016666666666666
bihar,purnia,2016-11,2.948888888888889
bihar,purnia,2017-01,3.6310526315789473
bihar,purnia,2017-05,4.238421052631579
bihar,purnia,2017-08,2.473333333333333
bihar,purnia,2017-11,2.814
bihar,purnia,2018-01,4.324736842105263
bihar,purnia,2018-05,4.3921052631578945
bihar,purnia,2018-08,2.983888888888889
bihar,purnia,2019-01,3.819411764705882
bihar,purnia,2019-05,3.845263157894737
bihar,purnia,2019-08,2.5857894736842106
bihar,purnia,2019-11,2.631176470588235
bihar,purnia,2020-01,3.322777777777778
bihar,purnia,2020-11,3.6585714285714284
bihar,purnia,2021-01,3.505625
bihar,rohtas,2013-01,5.167692307692308
bihar,rohtas,2013-05,7.422727272727273
bihar,rohtas,2013-08,3.5092307692307694
bihar,rohtas,2013-11,4.170714285714285
bihar,rohtas,2014-01,5.109999999999999
bihar,rohtas,2014-05,7.140666666666666
bihar,rohtas,2014-08,4.292941176470588
bihar,rohtas,2014-11,4.615
bihar,rohtas,2015-01,5.5024999999999995
bihar,rohtas,2015-05,7.151764705882353
bihar,rohtas,2015-08,4.504285714285714
bihar,rohtas,2015-11,5.110588235294117
bihar,rohtas,2016-01,5.83
bihar,rohtas,2016-05,8.254375
bihar,rohtas,2016-08,2.912666666666667
bihar,rohtas,2016-11,3.3838888888888885
bihar,rohtas,2017-01,4.933529411764706
bihar,rohtas,2017-05,7.249444444444445
bihar,rohtas,2017-08,3.2755555555555556
bihar,rohtas,2017-11,3.2106666666666666
bihar,rohtas,2018-01,6.167894736842105
bihar,rohtas,2018-05,8.23470588235294
bihar,rohtas,2018-08,3.811578947368421
bihar,rohtas,2019-01,4.890555555555555
bihar,rohtas,2019-05,9.352666666666666
bihar,rohtas,2019-08,4.082352941176471
bihar,rohtas,2019-11,4.344666666666667
bihar,rohtas,2020-01,6.338823529411765
bihar,rohtas,2021-01,7.234117647058824
bihar,saharsa,2013-01,3.832
bihar,saharsa,2013-05,4.01
bihar,saharsa,2013-08,1.9814285714285715
bihar,saharsa,2013-11,2.44625
bihar,saharsa,2014-01,2.6627272727272726
bihar,saharsa,2014-05,3.320909090909091
bihar,saharsa,2014-08,1.7890000000000001
bihar,saharsa,2014-11,2.1999999999999997
bihar,saharsa,2015-01,2.56
bihar,saharsa,2015-05,3.1907692307692304
bihar,saharsa,2015-08,1.463125
bihar,saharsa,2015-11,2.251176470588235
bihar,saharsa,2016-01,2.5166666666666666
bihar,saharsa,2016-05,3.4179999999999997
bihar,saharsa,2016-08,1.1580000000000001
bihar,saharsa,2016-11,1.9914285714285713
bihar,saharsa,2017-01,2.111764705882353
bihar,saharsa,2017-05,3.3194444444444446
bihar,saharsa,2017-08,1.6219999999999999
bihar,saharsa,2017-11,2.3106666666666666
bihar,saharsa,2018-01,2.8526315789473684
bihar,saharsa,2018-05,3.4692857142857143
bihar,saharsa,2018-08,2.775294117647059
bihar,saharsa,2019-01,3.41625
bihar,saharsa,2019-05,4.095625
bihar,saharsa,2019-08,2.330625
bihar,saharsa,2019-11,2.146
bihar,saharsa,2020-01,2.7622222222222224
bihar,saharsa,2020-11,2.355
bihar,saharsa,2021-01,2.9355555555555557
bihar,samastipur,2013-01,5.904
bihar,samastipur,2013-05,6.96125
bihar,samastipur,2013-08,5.09
bihar,samastipur,2013-11,4.64125
bihar,samastipur,2014-01,5.529999999999999
bihar,samastipur,2014-05,7.640714285714286
bihar,samastipur,2014-08,3.2214285714285715
bihar,samastipur,2014-11,4.5280000000000005
bihar,samastipur,2015-01,5.1946666666666665
bihar,samastipur,2015-05,6.724666666666667
bihar,samastipur,2015-08,6.260625
bihar,samastipur,2015-11,4.7436842105263155
bihar,samastipur,2016-01,5.429090909090909
bihar,samastipur,2016-05,8.28111111111111
bihar,samastipur,2016-08,4.477222222222222
bihar,samastipur,2016-11,5.127058823529412
bihar,samastipur,2017-01,4.107222222222223
bihar,samastipur,2017-05,5.946666666666666
bihar,samastipur,2017-08,3.1383333333333336
bihar,samastipur,2017-11,4.150555555555556
bihar,samastipur,2018-01,4.693157894736842
bihar,samastipur,2018-05,6.306666666666667
bihar,samastipur,2018-08,4.568421052631579
bihar,samastipur,2019-01,6.158823529411765
bihar,samastipur,2019-05,7.790000000000001
bihar,samastipur,2019-08,5.99421052631579
bihar,samastipur,2019-11,4.572941176470588
bihar,samastipur,2020-01,5.6137500000000005
bihar,samastipur,2020-08,4.486000000000001
bihar,samastipur,2020-11,2.99625
bihar,samastipur,2021-01,3.598333333333333
bihar,saran,2013-01,4.918666666666667
bihar,saran,2013-05,6.076666666666666
bihar,saran,2013-08,3.3333333333333335
bihar,saran,2013-11,3.0371428571428574
bihar,saran,2014-01,4.095833333333333
bihar,saran,2014-05,5.0252
bihar,saran,2014-08,2.6429032258064518
bihar,saran,2014-11,2.884444444444444
bihar,saran,2015-01,3.9051851851851853
bihar,saran,2015-05,5.3196875
bihar,saran,2015-08,4.446785714285714
bihar,saran,2015-11,4.776896551724138
bihar,saran,2016-01,5.328333333333333
bihar,saran,2016-05,6.379090909090909
bihar,saran,2016-08,4.188888888888889
bihar,saran,2016-11,3.6616129032258065
bihar,saran,2017-01,4.874137931034483
bihar,saran,2017-05,5.369142857142857
bihar,saran,2017-08,3.391764705882353
bihar,saran,2017-11,3.956176470588235
bihar,saran,2018-01,5.095
bihar,saran,2018-05,6.997241379310346
bihar,saran,2018-08,4.639655172413794
bihar,saran,2019-01,6.159677419354838
bihar,saran,2019-05,7.496666666666667
bihar,saran,2019-08,5.015384615384615
bihar,saran,2019-11,2.4737037037037033
bihar,saran,2020-01,3.1807407407407404
bihar,saran,2020-08,1.13
bihar,saran,2020-11,2.677857142857143
bihar,saran,2021-01,2.9592592592592593
bihar,sheikhpura,2013-01,4.705
bihar,sheikhpura,2013-05,8.535
bihar,sheikhpura,2013-11,5.626
bihar,sheikhpura,2014-01,6.547999999999999
bihar,sheikhpura,2014-05,6.25
bihar,sheikhpura,2014-08,1.705
bihar,sheikhpura,2014-11,2.3033333333333332
bihar,sheikhpura,2015-01,3.345
bihar,sheikhpura,2015-05,4.786666666666666
bihar,sheikhpura,2015-08,2.143333333333333
bihar,sheikhpura,2015-11,3.345714285714286
bihar,sheikhpura,2016-01,5.256
bihar,sheikhpura,2016-05,6.388571428571429
bihar,sheikhpura,2016-08,3.2314285714285718
bihar,sheikhpura,2016-11,2.9299999999999997
bihar,sheikhpura,2017-01,3.664285714285714
bihar,sheikhpura,2017-05,5.78
bihar,sheikhpura,2017-08,3.4619999999999997
bihar,sheikhpura,2017-11,4.45
bihar,sheikhpura,2018-01,4.598333333333334
bihar,sheikhpura,2018-05,6.322857142857144
bihar,sheikhpura,2018-08,4.612857142857143
bihar,sheikhpura,2019-01,5.411428571428571
bihar,sheikhpura,2019-05,7.797142857142857
bihar,sheikhpura,2019-08,5.138571428571429
bihar,sheikhpura,2019-11,3.5716666666666668
bihar,sheikhpura,2020-01,5.385714285714286
bihar,sheikhpura,2020-08,3.9085714285714284
bihar,sheikhpura,2020-11,2.9085714285714284
bihar,sheikhpura,2021-01,3.6533333333333338
bihar,sheohar,2013-01,1.5
bihar,sheohar,2013-05,3.36
bihar,sheohar,2013-08,1.05
bihar,sheohar,2013-11,1.28
bihar,sheohar,2014-01,1.41
bihar,sheohar,2014-05,3.1
bihar,sheohar,2014-08,0.76
bihar,sheohar,2014-11,0.65
bihar,sheohar,2015-01,0.67
bihar,sheohar,2015-05,1.06
bihar,sheohar,2015-08,3.275
bihar,sheohar,2015-11,2.125
bihar,sheohar,2016-01,2.58
bihar,sheohar,2016-05,6.165
bihar,sheohar,2016-08,1.91
bihar,sheohar,2016-11,2.5
bihar,sheohar,2017-01,3.11
bihar,sheohar,2018-01,4.305
bihar,sheohar,2019-05,5.5
bihar,sheohar,2019-08,3.3
bihar,sheohar,2019-11,3.13
bihar,sheohar,2020-01,3.75
bihar,sheohar,2020-08,1.1
bihar,sheohar,2020-11,1.5
bihar,sheohar,2021-01,2.44
bihar,sitamarhi,2013-01,2.848
bihar,sitamarhi,2013-05,3.632
bihar,sitamarhi,2013-08,2.9614285714285713
bihar,sitamarhi,2013-11,2.36
bihar,sitamarhi,2014-01,2.5716666666666668
bihar,sitamarhi,2014-05,3.585555555555556
bihar,sitamarhi,2014-08,1.79
bihar,sitamarhi,2014-11,1.3577777777777778
bihar,sitamarhi,2015-01,1.8166666666666669
bihar,sitamarhi,2015-05,3.248888888888889
bihar,sitamarhi,2015-08,3.3369230769230773
bihar,sitamarhi,2015-11,2.8985714285714286
bihar,sitamarhi,2016-01,3.3066666666666666
bihar,sitamarhi,2016-05,4.940555555555555
bihar,sitamarhi,2016-08,2.576111111111111
bihar,sitamarhi,2016-11,2.658823529411765
bihar,sitamarhi,2017-01,2.258235294117647
bihar,sitamarhi,2017-05,3.4541176470588235
bihar,sitamarhi,2017-08,1.1577777777777778
bihar,sitamarhi,2017-11,2.0629411764705883
bihar,sitamarhi,2018-01,2.464736842105263
bihar,sitamarhi,2018-05,3.396470588235294
bihar,sitamarhi,2018-08,1.2705555555555557
bihar,sitamarhi,2019-01,3.0977777777777775
bihar,sitamarhi,2019-05,4.186875
bihar,sitamarhi,2019-08,1.6506666666666665
bihar,sitamarhi,2019-11,2.4099999999999997
bihar,sitamarhi,2020-01,2.098125
bihar,sitamarhi,2020-08,0.71
bihar,sitamarhi,2020-11,1.4500000000000002
bihar,sitamarhi,2021-01,1.9961111111111112
bihar,siwan,2013-01,3.8322222222222226
bihar,siwan,2013-05,4.515555555555555
bihar,siwan,2013-08,2.7600000000000002
bihar,siwan,2013-11,2.3591666666666664
bihar,siwan,2014-01,3.4616666666666664
bihar,siwan,2014-05,4.3792307692307695
bihar,siwan,2014-08,2.185882352941176
bihar,siwan,2014-11,2.666470588235294
bihar,siwan,2015-01,3.235625
bihar,siwan,2015-05,4.37764705882353
bihar,siwan,2015-08,3.389375
bihar,siwan,2015-11,3.5729411764705885
bihar,siwan,2016-01,3.8066666666666666
bihar,siwan,2016-05,5.473809523809524
bihar,siwan,2016-08,3.472941176470588
bihar,siwan,2016-11,3.681052631578947
bihar,siwan,2017-01,3.9099999999999997
bihar,siwan,2017-05,4.18
bihar,siwan,2017-08,2.619
bihar,siwan,2017-11,3.3354999999999997
bihar,siwan,2018-01,4.267777777777777
